sku,width,content,price,name,brand,style,pattern,patternType,theme,origin,abrasion,use,image,certifications,colors,leadTime,moq,railRoaded,verticalRepeat,horizontalRepeat,finish,cleaningCode
243949,300,"{""polyester"":100}",0,Susan,Kismet,embroidery,,embroidery,Vintage,Türkiye,0,curtain,http://kismettekstil.com/Content/Images/5651.300.243949.1867/1_MidSize.jpg,[],[],3,100,0,0,0,FR,W
243887,300,"{""polyester"":100}",0,Jaidyn,Kismet,embroidery,,embroidery,Vintage,Türkiye,0,curtain,http://kismettekstil.com/Content/Images/5651.300.243887.2074/1_MidSize.jpg,[],[],3,100,0,0,0,FR,W
243879,300,"{""polyester"":100}",0,Quinn,Kismet,embroidery,,embroidery,Vintage,Türkiye,0,curtain,http://kismettekstil.com/Content/Images/5651.300.243879.1867/1_MidSize.jpg,[],[],3,100,0,0,0,FR,W
243878,300,"{""polyester"":100}",0,Gemma,Kismet,embroidery,,embroidery,Vintage,Türkiye,0,curtain,http://kismettekstil.com/Content/Images/5651.300.243878.1867/1_MidSize.jpg,[],[],3,100,0,0,0,FR,W
243874,300,"{""polyester"":100}",0,Cara,Kismet,embroidery,,embroidery,Vintage,Türkiye,0,curtain,http://kismettekstil.com/Content/Images/5651.300.243874.1867/1_MidSize.jpg,[],[],3,100,0,0,0,FR,W
243872,300,"{""polyester"":100}",0,Emma,Kismet,embroidery,,embroidery,Vintage,Türkiye,0,curtain,http://kismettekstil.com/Content/Images/5651.300.243872.1317/1_MidSize.jpg,[],[],3,100,0,0,0,FR,W
243856,300,"{""polyester"":100}",0,Jaslene,Kismet,embroidery,,embroidery,Vintage,Türkiye,0,curtain,http://kismettekstil.com/Content/Images/5651.300.243856.1317/1_MidSize.jpg,[],[],3,100,0,0,0,FR,W
243834,300,"{""polyester"":100}",0,Rubi,Kismet,embroidery,,embroidery,Vintage,Türkiye,0,curtain,http://kismettekstil.com/Content/Images/5308.300.243834.1867/1_MidSize.jpg,[],[],3,100,0,0,0,FR,W
243833,300,"{""polyester"":100}",0,Hope,Kismet,embroidery,,embroidery,Vintage,Türkiye,0,curtain,http://kismettekstil.com/Content/Images/5308.300.243833.1884/1_MidSize.jpg,[],[],3,100,0,0,0,FR,W
243831,300,"{""polyester"":100}",0,Nylah,Kismet,embroidery,,embroidery,Vintage,Türkiye,0,curtain,http://kismettekstil.com/Content/Images/5651.300.243831.1867/1_MidSize.jpg,[],[],3,100,0,0,0,FR,W
243807,300,"{""polyester"":100}",0,Kiersten,Kismet,embroidery,,embroidery,Vintage,Türkiye,0,curtain,http://kismettekstil.com/Content/Images/5308.300.243807.1867/1_MidSize.jpg,[],[],3,100,0,0,0,FR,W
243795,300,"{""polyester"":100}",0,Kylie,Kismet,embroidery,,embroidery,Vintage,Türkiye,0,curtain,http://kismettekstil.com/Content/Images/5270.300.243795.1725/1_MidSize.jpg,[],[],3,100,0,0,0,FR,W
243790,300,"{""polyester"":100}",0,Gabrielle,Kismet,embroidery,,embroidery,Vintage,Türkiye,0,curtain,http://kismettekstil.com/Content/Images/5308.300.243790.1867/1_MidSize.jpg,[],[],3,100,0,0,0,FR,W
243788,300,"{""polyester"":100}",0,Maci,Kismet,embroidery,,embroidery,Vintage,Türkiye,0,curtain,http://kismettekstil.com/Content/Images/5308.300.243788.T534/1_MidSize.jpg,[],[],3,100,0,0,0,FR,W
243762,300,"{""polyester"":100}",0,Amari,Kismet,embroidery,,embroidery,Vintage,Türkiye,0,curtain,http://kismettekstil.com/Content/Images/5308.300.243762.1867/1_MidSize.jpg,[],[],3,100,0,0,0,FR,W
243760,300,"{""polyester"":100}",0,Aisha,Kismet,embroidery,,embroidery,Vintage,Türkiye,0,curtain,http://kismettekstil.com/Content/Images/5308.300.243760.1867/1_MidSize.jpg,[],[],3,100,0,0,0,FR,W
243742,300,"{""polyester"":100}",0,Savanna,Kismet,embroidery,,embroidery,Vintage,Türkiye,0,curtain,http://kismettekstil.com/Content/Images/5651.300.243742.1867/1_MidSize.jpg,[],[],3,100,0,0,0,FR,W
243737,300,"{""polyester"":100}",0,Addisyn,Kismet,embroidery,,embroidery,Vintage,Türkiye,0,curtain,http://kismettekstil.com/Content/Images/5308.300.243737.2087/1_MidSize.jpg,[],[],3,100,0,0,0,FR,W
243724,300,"{""polyester"":100}",0,Malia,Kismet,embroidery,,embroidery,Vintage,Türkiye,0,curtain,http://kismettekstil.com/Content/Images/5270.300.243724.1867/1_MidSize.jpg,[],[],3,100,0,0,0,FR,W
243668,300,"{""polyester"":100}",0,Zoie,Kismet,embroidery,,embroidery,Vintage,Türkiye,0,curtain,http://kismettekstil.com/Content/Images/5308.300.243668.2059/1_MidSize.jpg,[],[],3,100,0,0,0,FR,W
243660,300,"{""polyester"":100}",0,Nyla,Kismet,embroidery,,embroidery,Vintage,Türkiye,0,curtain,http://kismettekstil.com/Content/Images/5300.300.243660.1957/1_MidSize.jpg,[],[],3,100,0,0,0,FR,W
243633,300,"{""polyester"":100}",0,Shaniya,Kismet,embroidery,,embroidery,Vintage,Türkiye,0,curtain,http://kismettekstil.com/Content/Images/5308.300.243633.1867/1_MidSize.jpg,[],[],3,100,0,0,0,FR,W
243631,300,"{""polyester"":100}",0,Lyric,Kismet,embroidery,,embroidery,Vintage,Türkiye,0,curtain,http://kismettekstil.com/Content/Images/5270.300.243631.1365/1_MidSize.jpg,[],[],3,100,0,0,0,FR,W
17022,300,"{""polyester"":100}",0,Ayla,Kismet,embroidery,,embroidery,Vintage,Türkiye,0,curtain,http://kismettekstil.com/Content/Images/5652.290.17022.101/1_MidSize.jpg,[],[],3,100,0,0,0,FR,W
17021,300,"{""polyester"":100}",0,Alisson,Kismet,embroidery,,embroidery,Vintage,Türkiye,0,curtain,http://kismettekstil.com/Content/Images/5652.290.17021.101/1_MidSize.jpg,[],[],3,100,0,0,0,FR,W
17003,300,"{""polyester"":100}",0,Madalynn,Kismet,embroidery,,embroidery,Vintage,Türkiye,0,curtain,http://kismettekstil.com/Content/Images/5652.290.17003.101/1_MidSize.jpg,[],[],3,100,0,0,0,FR,W
17002,300,"{""polyester"":100}",0,Mylie,Kismet,embroidery,,embroidery,Vintage,Türkiye,0,curtain,http://kismettekstil.com/Content/Images/5652.290.17002.101/1_MidSize.jpg,[],[],3,100,0,0,0,FR,W
17001,300,"{""polyester"":100}",0,Jazlynn,Kismet,embroidery,,embroidery,Vintage,Türkiye,0,curtain,http://kismettekstil.com/Content/Images/5652.290.17001.101/1_MidSize.jpg,[],[],3,100,0,0,0,FR,W
162673,300,"{""polyester"":100}",0,Avery,Kismet,embroidery,,embroidery,Vintage,Türkiye,0,curtain,http://kismettekstil.com/Content/Images/5651.300.162673.1867/1_MidSize.jpg,[],[],3,100,0,0,0,FR,W
162658,300,"{""polyester"":100}",0,Kennedi,Kismet,embroidery,,embroidery,Vintage,Türkiye,0,curtain,http://kismettekstil.com/Content/Images/5651.300.162658.1867/1_MidSize.jpg,[],[],3,100,0,0,0,FR,W
162655,300,"{""polyester"":100}",0,Emery,Kismet,embroidery,,embroidery,Vintage,Türkiye,0,curtain,http://kismettekstil.com/Content/Images/5651.300.162655.1867/1_MidSize.jpg,[],[],3,100,0,0,0,FR,W
162654,300,"{""polyester"":100}",0,Elliana,Kismet,embroidery,,embroidery,Vintage,Türkiye,0,curtain,http://kismettekstil.com/Content/Images/5651.300.162654.1867/1_MidSize.jpg,[],[],3,100,0,0,0,FR,W
162653,300,"{""polyester"":100}",0,Anika,Kismet,embroidery,,embroidery,Vintage,Türkiye,0,curtain,http://kismettekstil.com/Content/Images/5651.300.162653.1867/1_MidSize.jpg,[],[],3,100,0,0,0,FR,W
162651,300,"{""polyester"":100}",0,Paityn,Kismet,embroidery,,embroidery,Vintage,Türkiye,0,curtain,http://kismettekstil.com/Content/Images/5651.300.162651.1867/1_MidSize.jpg,[],[],3,100,0,0,0,FR,W
162646,300,"{""polyester"":100}",0,Kaylin,Kismet,embroidery,,embroidery,Vintage,Türkiye,0,curtain,http://kismettekstil.com/Content/Images/5619.300.162646.T534/1_MidSize.jpg,[],[],3,100,0,0,0,FR,W
162634,300,"{""polyester"":100}",0,Kayley,Kismet,embroidery,,embroidery,Vintage,Türkiye,0,curtain,http://kismettekstil.com/Content/Images/5308.300.162634.2074/1_MidSize.jpg,[],[],3,100,0,0,0,FR,W
123857,300,"{""polyester"":100}",0,Skyla,Kismet,embroidery,,embroidery,Vintage,Türkiye,0,curtain,http://kismettekstil.com/Content/Images/5651.300.123857.1317/1_MidSize.jpg,[],[],3,100,0,0,0,FR,W
123856,300,"{""polyester"":100}",0,Sanaa,Kismet,embroidery,,embroidery,Vintage,Türkiye,0,curtain,http://kismettekstil.com/Content/Images/5651.300.123856.1317/1_MidSize.jpg,[],[],3,100,0,0,0,FR,W
123853,300,"{""polyester"":100}",0,Dalia,Kismet,embroidery,,embroidery,Vintage,Türkiye,0,curtain,http://kismettekstil.com/Content/Images/5651.300.123853.1317/1_MidSize.jpg,[],[],3,100,0,0,0,FR,W
123849,300,"{""polyester"":100}",0,Kaitlynn,Kismet,embroidery,,embroidery,Vintage,Türkiye,0,curtain,http://kismettekstil.com/Content/Images/5651.300.123849.1317/1_MidSize.jpg,[],[],3,100,0,0,0,FR,W
123841,300,"{""polyester"":100}",0,Helena,Kismet,embroidery,,embroidery,Vintage,Türkiye,0,curtain,http://kismettekstil.com/Content/Images/5651.300.123841.1317/1_MidSize.jpg,[],[],3,100,0,0,0,FR,W
123832,300,"{""polyester"":100}",0,Izabella,Kismet,embroidery,,embroidery,Vintage,Türkiye,0,curtain,http://kismettekstil.com/Content/Images/5651.300.123832.1317/1_MidSize.jpg,[],[],3,100,0,0,0,FR,W
123828,300,"{""polyester"":100}",0,Aliana,Kismet,embroidery,,embroidery,Vintage,Türkiye,0,curtain,http://kismettekstil.com/Content/Images/5651.300.123828.1317/1_MidSize.jpg,[],[],3,100,0,0,0,FR,W
123794,300,"{""polyester"":100}",0,Fiona,Kismet,embroidery,,embroidery,Vintage,Türkiye,0,curtain,http://kismettekstil.com/Content/Images/5651.300.123794.1317/1_MidSize.jpg,[],[],3,100,0,0,0,FR,W
123791,300,"{""polyester"":100}",0,Layla,Kismet,embroidery,,embroidery,Vintage,Türkiye,0,curtain,http://kismettekstil.com/Content/Images/5651.300.123791.1317/1_MidSize.jpg,[],[],3,100,0,0,0,FR,W
123779,300,"{""polyester"":100}",0,Aliya,Kismet,embroidery,,embroidery,Vintage,Türkiye,0,curtain,http://kismettekstil.com/Content/Images/5651.300.123779.1317/1_MidSize.jpg,[],[],3,100,0,0,0,FR,W
123760,300,"{""polyester"":100}",0,Callie,Kismet,embroidery,,embroidery,Vintage,Türkiye,0,curtain,http://kismettekstil.com/Content/Images/5651.300.123760.1317/1_MidSize.jpg,[],[],3,100,0,0,0,FR,W
123749,300,"{""polyester"":100}",0,Nancy,Kismet,embroidery,,embroidery,Vintage,Türkiye,0,curtain,http://kismettekstil.com/Content/Images/5651.300.123749.1867/1_MidSize.jpg,[],[],3,100,0,0,0,FR,W
123743,300,"{""polyester"":100}",0,June,Kismet,embroidery,,embroidery,Vintage,Türkiye,0,curtain,http://kismettekstil.com/Content/Images/5651.300.123743.1317/1_MidSize.jpg,[],[],3,100,0,0,0,FR,W
123737,300,"{""polyester"":100}",0,Maryjane,Kismet,embroidery,,embroidery,Vintage,Türkiye,0,curtain,http://kismettekstil.com/Content/Images/5651.300.123737.1317/1_MidSize.jpg,[],[],3,100,0,0,0,FR,W
123733,300,"{""polyester"":100}",0,Justice,Kismet,embroidery,,embroidery,Vintage,Türkiye,0,curtain,http://kismettekstil.com/Content/Images/5651.300.123733.1867/1_MidSize.jpg,[],[],3,100,0,0,0,FR,W
123703,300,"{""polyester"":100}",0,Keyla,Kismet,embroidery,,embroidery,Vintage,Türkiye,0,curtain,http://kismettekstil.com/Content/Images/5651.300.123703.1867/1_MidSize.jpg,[],[],3,100,0,0,0,FR,W
123687,300,"{""polyester"":100}",0,Adalynn,Kismet,embroidery,,embroidery,Vintage,Türkiye,0,curtain,http://kismettekstil.com/Content/Images/5651.300.123687.1813/1_MidSize.jpg,[],[],3,100,0,0,0,FR,W
123676,300,"{""polyester"":100}",0,Selah,Kismet,embroidery,,embroidery,Vintage,Türkiye,0,curtain,http://kismettekstil.com/Content/Images/5651.300.123676.1317/1_MidSize.jpg,[],[],3,100,0,0,0,FR,W
123675,300,"{""polyester"":100}",0,Shania,Kismet,embroidery,,embroidery,Vintage,Türkiye,0,curtain,http://kismettekstil.com/Content/Images/5651.300.123675.1867/1_MidSize.jpg,[],[],3,100,0,0,0,FR,W
123674,300,"{""polyester"":100}",0,Yoselin,Kismet,embroidery,,embroidery,Vintage,Türkiye,0,curtain,http://kismettekstil.com/Content/Images/5651.300.123674.1867/1_MidSize.jpg,[],[],3,100,0,0,0,FR,W
123671,300,"{""polyester"":100}",0,Lacey,Kismet,embroidery,,embroidery,Vintage,Türkiye,0,curtain,http://kismettekstil.com/Content/Images/5651.300.123671.1867/1_MidSize.jpg,[],[],3,100,0,0,0,FR,W
123669,300,"{""polyester"":100}",0,Tamia,Kismet,embroidery,,embroidery,Vintage,Türkiye,0,curtain,http://kismettekstil.com/Content/Images/5651.300.123669.1317/1_MidSize.jpg,[],[],3,100,0,0,0,FR,W
123666,300,"{""polyester"":100}",0,Bria,Kismet,embroidery,,embroidery,Vintage,Türkiye,0,curtain,http://kismettekstil.com/Content/Images/5651.300.123666.1867/1_MidSize.jpg,[],[],3,100,0,0,0,FR,W
123662,300,"{""polyester"":100}",0,Chanel,Kismet,embroidery,,embroidery,Vintage,Türkiye,0,curtain,http://kismettekstil.com/Content/Images/5651.300.123662.1867/1_MidSize.jpg,[],[],3,100,0,0,0,FR,W
123653,300,"{""polyester"":100}",0,April,Kismet,embroidery,,embroidery,Vintage,Türkiye,0,curtain,http://kismettekstil.com/Content/Images/5308.300.123653.1867/1_MidSize.jpg,[],[],3,100,0,0,0,FR,W
123630,300,"{""polyester"":100}",0,Anabella,Kismet,embroidery,,embroidery,Vintage,Türkiye,0,curtain,http://kismettekstil.com/Content/Images/5651.300.123630.1317/1_MidSize.jpg,[],[],3,100,0,0,0,FR,W
123622,300,"{""polyester"":100}",0,Gina,Kismet,embroidery,,embroidery,Vintage,Türkiye,0,curtain,http://kismettekstil.com/Content/Images/5710.300.123622.T534/1_MidSize.jpg,[],[],3,100,0,0,0,FR,W
123594,300,"{""polyester"":100}",0,Neveah,Kismet,embroidery,,embroidery,Vintage,Türkiye,0,curtain,http://kismettekstil.com/Content/Images/5699.300.123594.A829/1_MidSize.jpg,[],[],3,100,0,0,0,FR,W
123589,300,"{""polyester"":100}",0,Delaney,Kismet,embroidery,,embroidery,Vintage,Türkiye,0,curtain,http://kismettekstil.com/Content/Images/5308.300.123589.101/1_MidSize.jpg,[],[],3,100,0,0,0,FR,W
123575,300,"{""polyester"":100}",0,Melody,Kismet,embroidery,,embroidery,Vintage,Türkiye,0,curtain,http://kismettekstil.com/Content/Images/5651.300.123575.488/1_MidSize.jpg,[],[],3,100,0,0,0,FR,W
123555,300,"{""polyester"":100}",0,Chana,Kismet,embroidery,,embroidery,Vintage,Türkiye,0,curtain,http://kismettekstil.com/Content/Images/5616.300.123555.T534/1_MidSize.jpg,[],[],3,100,0,0,0,FR,W
123468,300,"{""polyester"":100}",0,Azaria,Kismet,embroidery,,embroidery,Vintage,Türkiye,0,curtain,http://kismettekstil.com/Content/Images/5651.300.123468.1867/1_MidSize.jpg,[],[],3,100,0,0,0,FR,W
550006,300,"{""polyester"":100}",0,Brenna,Kismet,printed,,print,Print,Türkiye,0,curtain,http://kismettekstil.com/Content/Images/3132.300.550006.4/1_MidSize.jpg,[],[],3,100,0,0,0,FR,W
550005,300,"{""polyester"":100}",0,Elise,Kismet,printed,,print,Print,Türkiye,0,curtain,http://kismettekstil.com/Content/Images/3133.300.550005.6/1_MidSize.jpg,[],[],3,100,0,0,0,FR,W
550004,300,"{""polyester"":100}",0,Amiyah,Kismet,printed,,print,Print,Türkiye,0,curtain,http://kismettekstil.com/Content/Images/1004.300.550004.6/1_MidSize.jpg,[],[],3,100,0,0,0,FR,W
550003,300,"{""polyester"":100}",0,Alivia,Kismet,printed,,print,Print,Türkiye,0,curtain,http://kismettekstil.com/Content/Images/1004.300.550003.1/1_MidSize.jpg,[],[],3,100,0,0,0,FR,W
130437,300,"{""polyester"":100}",0,Isis,Kismet,printed,,print,Print,Türkiye,0,curtain,http://kismettekstil.com/Content/Images/1001.300.130437.1/1_MidSize.jpg,[],[],3,100,0,0,0,FR,W
121459,300,"{""polyester"":100}",0,Kailyn,Kismet,printed,,print,Print,Türkiye,0,curtain,http://kismettekstil.com/Content/Images/1001.300.121459.1/1_MidSize.jpg,[],[],3,100,0,0,0,FR,W
550002,300,"{""polyester"":100}",0,Amber,Kismet,printed,,print,Print,Türkiye,0,curtain,http://kismettekstil.com/Content/Images/1011.300.550002.V1/1_MidSize.jpg,[],[],3,100,0,0,0,FR,W
550001,300,"{""polyester"":100}",0,Myla,Kismet,printed,,print,Print,Türkiye,0,curtain,http://kismettekstil.com/Content/Images/1011.300.550001.V21/1_MidSize.jpg,[],[],3,100,0,0,0,FR,W
130420,300,"{""polyester"":100}",0,Mylee,Kismet,printed,,print,Print,Türkiye,0,curtain,http://kismettekstil.com/Content/Images/1001.300.130420.1/1_MidSize.jpg,[],[],3,100,0,0,0,FR,W
3082,300,"{""polyester"":100}",0,Karlie,Kismet,printed,,print,Print,Türkiye,0,curtain,http://kismettekstil.com/Content/Images/1022.310.3082.1/1_MidSize.jpg,[],[],3,100,0,0,0,FR,W
121310,300,"{""polyester"":100}",0,Edith,Kismet,printed,,print,Print,Türkiye,0,curtain,http://kismettekstil.com/Content/Images/1001.300.121310.2/1_MidSize.jpg,[],[],3,100,0,0,0,FR,W
93319,300,"{""polyester"":100}",0,Phoenix,Kismet,printed,,print,Print,Türkiye,0,curtain,http://kismettekstil.com/Content/Images/1001.300.93319.1/1_MidSize.jpg,[],[],3,100,0,0,0,FR,W
93300,300,"{""polyester"":100}",0,Eliza,Kismet,printed,,print,Print,Türkiye,0,curtain,http://kismettekstil.com/Content/Images/1001.300.93300.1/1_MidSize.jpg,[],[],3,100,0,0,0,FR,W
71319,300,"{""polyester"":100}",0,Cheyanne,Kismet,printed,,print,Print,Türkiye,0,curtain,http://kismettekstil.com/Content/Images/1001.300.71319.1/1_MidSize.jpg,[],[],3,100,0,0,0,FR,W
140997,300,"{""polyester"":100}",0,Jaylynn,Kismet,printed,,print,Print,Türkiye,0,curtain,http://kismettekstil.com/Content/Images/1001.300.140997.1/1_MidSize.jpg,[],[],3,100,0,0,0,FR,W
101022,300,"{""polyester"":100}",0,Avah,Kismet,printed,,print,Print,Türkiye,0,curtain,http://kismettekstil.com/Content/Images/1001.300.101022.1/1_MidSize.jpg,[],[],3,100,0,0,0,FR,W
77284,300,"{""polyester"":100}",0,Ashlee,Kismet,raschel,,raschel,Boho,Türkiye,0,curtain,http://kismettekstil.com/Content/Images/1407.290.77284.12619/1_MidSize.jpg,[],[],3,100,0,0,0,FR,W
77281,300,"{""polyester"":100}",0,Mariah,Kismet,raschel,,raschel,Boho,Türkiye,0,curtain,http://kismettekstil.com/Content/Images/1407.290.77281.12619/1_MidSize.jpg,[],[],3,100,0,0,0,FR,W
102117,300,"{""polyester"":100}",0,Nathaly,Kismet,raschel,,raschel,Boho,Türkiye,0,curtain,http://kismettekstil.com/Content/Images/1406.290.102117.103/1_MidSize.jpg,[],[],3,100,0,0,0,FR,W
102111,300,"{""polyester"":100}",0,Rosa,Kismet,raschel,,raschel,Boho,Türkiye,0,curtain,http://kismettekstil.com/Content/Images/1406.290.102111.101/1_MidSize.jpg,[],[],3,100,0,0,0,FR,W
77271,300,"{""polyester"":100}",0,Monserrat,Kismet,raschel,,raschel,Boho,Türkiye,0,curtain,http://kismettekstil.com/Content/Images/1407.290.77271.12619/1_MidSize.jpg,[],[],3,100,0,0,0,FR,W
47792,300,"{""polyester"":100}",0,Micaela,Kismet,raschel,,raschel,Boho,Türkiye,0,curtain,http://kismettekstil.com/Content/Images/1406.290.47792.101/1_MidSize.jpg,[],[],3,100,0,0,0,FR,W
102044,300,"{""polyester"":100}",0,Haylie,Kismet,raschel,,raschel,Boho,Türkiye,0,curtain,http://kismettekstil.com/Content/Images/1406.290.102044.103/1_MidSize.jpg,[],[],3,100,0,0,0,FR,W
PR005,300,"{""polyester"":100}",0,Lucia,Kismet,raschel,,raschel,Boho,Türkiye,0,curtain,http://kismettekstil.com/Content/Images/1469.290.PR005.103/1_MidSize.jpg,[],[],3,100,0,0,0,FR,W
49868,300,"{""polyester"":100}",0,Aileen,Kismet,raschel,,raschel,Boho,Türkiye,0,curtain,http://kismettekstil.com/Content/Images/1406.290.49868.101/1_MidSize.jpg,[],[],3,100,0,0,0,FR,W
101064,300,"{""polyester"":100}",0,Zariah,Kismet,raschel,,raschel,Boho,Türkiye,0,curtain,http://kismettekstil.com/Content/Images/1406.290.101064.103/1_MidSize.jpg,[],[],3,100,0,0,0,FR,W
101094,300,"{""polyester"":100}",0,Kenna,Kismet,raschel,,raschel,Boho,Türkiye,0,curtain,http://kismettekstil.com/Content/Images/1406.290.101094.101/1_MidSize.jpg,[],[],3,100,0,0,0,FR,W
102073,300,"{""polyester"":100}",0,Isabelle,Kismet,raschel,,raschel,Boho,Türkiye,0,curtain,http://kismettekstil.com/Content/Images/1406.290.102073.103/1_MidSize.jpg,[],[],3,100,0,0,0,FR,W
102071,300,"{""polyester"":100}",0,Nataly,Kismet,raschel,,raschel,Boho,Türkiye,0,curtain,http://kismettekstil.com/Content/Images/1406.290.102071.101/1_MidSize.jpg,[],[],3,100,0,0,0,FR,W
102070,300,"{""polyester"":100}",0,Eve,Kismet,raschel,,raschel,Boho,Türkiye,0,curtain,http://kismettekstil.com/Content/Images/1406.290.102070.103/1_MidSize.jpg,[],[],3,100,0,0,0,FR,W
102066,300,"{""polyester"":100}",0,Sierra,Kismet,raschel,,raschel,Boho,Türkiye,0,curtain,http://kismettekstil.com/Content/Images/1406.290.102066.101/1_MidSize.jpg,[],[],3,100,0,0,0,FR,W
102031,300,"{""polyester"":100}",0,Janiya,Kismet,raschel,,raschel,Boho,Türkiye,0,curtain,http://kismettekstil.com/Content/Images/1406.290.102031.103/1_MidSize.jpg,[],[],3,100,0,0,0,FR,W
102078,300,"{""polyester"":100}",0,Ayanna,Kismet,raschel,,raschel,Boho,Türkiye,0,curtain,http://kismettekstil.com/Content/Images/1406.290.102078.101/1_MidSize.jpg,[],[],3,100,0,0,0,FR,W
102075,300,"{""polyester"":100}",0,Jazmin,Kismet,raschel,,raschel,Boho,Türkiye,0,curtain,http://kismettekstil.com/Content/Images/1406.290.102075.103/1_MidSize.jpg,[],[],3,100,0,0,0,FR,W
102061,300,"{""polyester"":100}",0,Cecelia,Kismet,raschel,,raschel,Boho,Türkiye,0,curtain,http://kismettekstil.com/Content/Images/1406.290.102061.103/1_MidSize.jpg,[],[],3,100,0,0,0,FR,W
102060,300,"{""polyester"":100}",0,Ashley,Kismet,raschel,,raschel,Boho,Türkiye,0,curtain,http://kismettekstil.com/Content/Images/1406.290.102060.103/1_MidSize.jpg,[],[],3,100,0,0,0,FR,W
102054,300,"{""polyester"":100}",0,Estrella,Kismet,raschel,,raschel,Boho,Türkiye,0,curtain,http://kismettekstil.com/Content/Images/1406.290.102054.103/1_MidSize.jpg,[],[],3,100,0,0,0,FR,W
102049,300,"{""polyester"":100}",0,Kenzie,Kismet,raschel,,raschel,Boho,Türkiye,0,curtain,http://kismettekstil.com/Content/Images/1406.290.102049.103/1_MidSize.jpg,[],[],3,100,0,0,0,FR,W
102057,300,"{""polyester"":100}",0,Eva,Kismet,raschel,,raschel,Boho,Türkiye,0,curtain,http://kismettekstil.com/Content/Images/1406.290.102057.103/1_MidSize.jpg,[],[],3,100,0,0,0,FR,W
102056,300,"{""polyester"":100}",0,Pamela,Kismet,raschel,,raschel,Boho,Türkiye,0,curtain,http://kismettekstil.com/Content/Images/1406.290.102056.103/1_MidSize.jpg,[],[],3,100,0,0,0,FR,W
102055,300,"{""polyester"":100}",0,Jimena,Kismet,raschel,,raschel,Boho,Türkiye,0,curtain,http://kismettekstil.com/Content/Images/1406.290.102055.103/1_MidSize.jpg,[],[],3,100,0,0,0,FR,W
102047,300,"{""polyester"":100}",0,Nadia,Kismet,raschel,,raschel,Boho,Türkiye,0,curtain,http://kismettekstil.com/Content/Images/1406.290.102047.103/1_MidSize.jpg,[],[],3,100,0,0,0,FR,W
102043,300,"{""polyester"":100}",0,Elsa,Kismet,raschel,,raschel,Boho,Türkiye,0,curtain,http://kismettekstil.com/Content/Images/1406.290.102043.103/1_MidSize.jpg,[],[],3,100,0,0,0,FR,W
102042,300,"{""polyester"":100}",0,Serenity,Kismet,raschel,,raschel,Boho,Türkiye,0,curtain,http://kismettekstil.com/Content/Images/1406.290.102042.103/1_MidSize.jpg,[],[],3,100,0,0,0,FR,W
102041,300,"{""polyester"":100}",0,Anabelle,Kismet,raschel,,raschel,Boho,Türkiye,0,curtain,http://kismettekstil.com/Content/Images/1406.290.102041.101/1_MidSize.jpg,[],[],3,100,0,0,0,FR,W
102039,300,"{""polyester"":100}",0,Khloe,Kismet,raschel,,raschel,Boho,Türkiye,0,curtain,http://kismettekstil.com/Content/Images/1406.290.102039.103/1_MidSize.jpg,[],[],3,100,0,0,0,FR,W
102033,300,"{""polyester"":100}",0,Mikaela,Kismet,raschel,,raschel,Boho,Türkiye,0,curtain,http://kismettekstil.com/Content/Images/1406.290.102033.103/1_MidSize.jpg,[],[],3,100,0,0,0,FR,W
101067,300,"{""polyester"":100}",0,Amaris,Kismet,raschel,,raschel,Boho,Türkiye,0,curtain,http://kismettekstil.com/Content/Images/1406.290.101067.101/1_MidSize.jpg,[],[],3,100,0,0,0,FR,W
101055,300,"{""polyester"":100}",0,Tatiana,Kismet,raschel,,raschel,Boho,Türkiye,0,curtain,http://kismettekstil.com/Content/Images/1406.290.101055.103/1_MidSize.jpg,[],[],3,100,0,0,0,FR,W
101053,300,"{""polyester"":100}",0,Kallie,Kismet,raschel,,raschel,Boho,Türkiye,0,curtain,http://kismettekstil.com/Content/Images/1406.290.101053.101/1_MidSize.jpg,[],[],3,100,0,0,0,FR,W
5003,300,"{""polyester"":100}",0,Vanessa,Kismet,raschel,,raschel,Boho,Türkiye,0,curtain,http://kismettekstil.com/Content/Images/1469.290.5003.105/1_MidSize.jpg,[],[],3,100,0,0,0,FR,W
102026,300,"{""polyester"":100}",0,Johanna,Kismet,raschel,,raschel,Boho,Türkiye,0,curtain,http://kismettekstil.com/Content/Images/1406.290.102026.103/1_MidSize.jpg,[],[],3,100,0,0,0,FR,W
102025,300,"{""polyester"":100}",0,Cristal,Kismet,raschel,,raschel,Boho,Türkiye,0,curtain,http://kismettekstil.com/Content/Images/1406.290.102025.101/1_MidSize.jpg,[],[],3,100,0,0,0,FR,W
102020,300,"{""polyester"":100}",0,Miya,Kismet,raschel,,raschel,Boho,Türkiye,0,curtain,http://kismettekstil.com/Content/Images/1406.290.102020.103/1_MidSize.jpg,[],[],3,100,0,0,0,FR,W
49833,300,"{""polyester"":100}",0,Catalina,Kismet,raschel,,raschel,Boho,Türkiye,0,curtain,http://kismettekstil.com/Content/Images/1406.290.49833.101/1_MidSize.jpg,[],[],3,100,0,0,0,FR,W
102065,300,"{""polyester"":100}",0,Camilla,Kismet,raschel,,raschel,Boho,Türkiye,0,curtain,http://kismettekstil.com/Content/Images/1406.290.102065.101/1_MidSize.jpg,[],[],3,100,0,0,0,FR,W
